code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click,withdrawn,true_result,predicted_result,proba_proba_Distinction,proba_proba_Fail,proba_proba_Pass,proba_proba_Withdrawn,predicted_risk,risk_proba_AtRisk,risk_proba_Success
BBB,2014J,649000,F,London Region,Lower Than A Level,0,120,N,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
CCC,2014J,382857,M,South West Region,Lower Than A Level,0,60,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.005416666666666666,0.0,0.9945833333333334,AtRisk,1.0,0.0
BBB,2013B,497793,F,North Region,Lower Than A Level,0,150,N,25.0,True,False,False,0.0,0.9090909090909091,0.0,0.0,104.43435872923622,1.655426560038271,0,Pass,Pass,0.08473809523809522,0.15179166666666663,0.7634702380952381,0.0,Success,0.08777380952380952,0.9122261904761904
CCC,2014J,634193,M,East Midlands Region,Lower Than A Level,0,30,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.005,0.0,0.995,AtRisk,1.0,0.0
CCC,2014J,585812,M,South Region,Lower Than A Level,0,90,N,65.0,True,False,False,0.0,0.625,1.0,36.0,139.4674890243257,2.894865788154274,0,Fail,Fail,0.01583333333333333,0.6889642857142859,0.29520238095238105,0.0,AtRisk,0.8839880952380953,0.11601190476190477
CCC,2014J,643269,F,West Midlands Region,HE Qualification,0,120,N,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.005,0.0,0.0,0.995,AtRisk,1.0,0.0
FFF,2014B,629993,M,South Region,Lower Than A Level,0,60,N,75.0,True,False,False,0.0,0.5,0.0,0.0,56.96271628874384,2.6852114875333806,0,Fail,Fail,0.003928571428571429,0.9311488095238094,0.06492261904761905,0.0,AtRisk,0.9576190476190476,0.04238095238095238
DDD,2014B,498363,F,East Anglian Region,Lower Than A Level,2,90,Y,65.0,True,False,False,0.0,1.0,1.0,62.0,129.4489311915513,1.5353911515779604,0,Pass,Pass,0.1324206349206349,0.12711111111111115,0.7404682539682541,0.0,Success,0.05302380952380952,0.9469761904761905
FFF,2013J,470037,F,North Region,No Formal quals,0,150,N,47.115494568324756,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.005,0.0,0.995,AtRisk,1.0,0.0
GGG,2014J,650388,F,East Anglian Region,Lower Than A Level,0,30,N,15.0,True,False,False,0.0,0.7777777777777778,0.0,0.0,110.71703296703296,1.7571428571428573,0,Fail,Pass,0.09766666666666668,0.4086111111111109,0.4937222222222225,0.0,AtRisk,0.5967023809523808,0.4032976190476192
BBB,2014J,644362,F,South Region,A Level or Equivalent,0,60,N,55.0,True,False,False,0.0,0.8,0.0,0.0,99.05000576025964,2.750807531074851,0,Pass,Pass,0.17745238095238094,0.02916666666666667,0.7933809523809525,0.0,Success,0.003333333333333333,0.9966666666666667
CCC,2014J,527958,M,West Midlands Region,Lower Than A Level,0,90,N,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
FFF,2013B,539364,M,North Western Region,A Level or Equivalent,0,90,N,5.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,133.6359926197729,4.780726981592034,0,Fail,Pass,0.06629166666666668,0.3918035714285714,0.5419047619047621,0.0,AtRisk,0.6277142857142857,0.3722857142857143
BBB,2014J,649692,F,Scotland,Lower Than A Level,0,60,N,65.0,True,False,False,0.0,0.6,0.0,0.0,20.439814814814817,1.851851851851852,0,Fail,Fail,0.0,0.9739583333333333,0.02604166666666667,0.0,AtRisk,0.9734999999999999,0.0265
FFF,2014B,385547,M,North Western Region,Lower Than A Level,1,180,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.009106060606060607,0.0,0.9908939393939395,AtRisk,1.0,0.0
BBB,2014J,380515,F,London Region,Lower Than A Level,0,120,N,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.009833333333333335,0.0,0.9901666666666668,AtRisk,1.0,0.0
FFF,2013B,359417,M,North Western Region,Lower Than A Level,0,60,N,95.0,True,False,False,0.0,1.0,0.0,0.0,79.55422348778511,4.011454666332275,0,Fail,Pass,0.15978571428571428,0.1118988095238095,0.728315476190476,0.0,AtRisk,0.43387698412698406,0.5661230158730158
GGG,2014B,600390,M,South East Region,Lower Than A Level,0,30,Y,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.015595238095238096,0.0,0.9844047619047619,AtRisk,1.0,0.0
CCC,2014B,585709,F,South West Region,A Level or Equivalent,0,90,N,45.0,True,False,False,0.0,0.625,1.0,80.0,125.25765001056719,2.524866218886942,0,Pass,Pass,0.09599801587301587,0.04396626984126985,0.8600357142857143,0.0,Success,0.010833333333333332,0.9891666666666665
FFF,2014B,621741,M,Yorkshire Region,Lower Than A Level,0,60,N,25.0,True,False,False,0.0,0.6897457158651188,0.0,0.0,-14.3,2.4,0,Fail,Fail,0.0025,0.99625,0.00125,0.0,AtRisk,0.9975,0.0025
FFF,2014J,689042,M,West Midlands Region,Lower Than A Level,0,90,N,45.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
DDD,2014B,627891,M,South East Region,A Level or Equivalent,0,60,N,85.0,True,False,False,0.0,0.6666666666666666,1.0,56.0,97.82631578947368,2.1978070175438598,0,Pass,Pass,0.04174999999999999,0.0821845238095238,0.8760654761904761,0.0,Success,0.04475,0.9552499999999999
BBB,2014B,623622,F,North Western Region,Lower Than A Level,0,60,N,55.0,True,False,False,0.0,0.7272727272727273,0.0,0.0,53.751289682539685,1.657440476190476,0,Pass,Fail,0.006666666666666666,0.8366150793650795,0.15671825396825395,0.0,Success,0.4273690476190477,0.5726309523809523
BBB,2013J,559584,F,West Midlands Region,A Level or Equivalent,0,60,N,85.0,False,True,False,0.0,0.9090909090909091,0.0,0.0,144.03977272727272,2.7688852813852813,0,Pass,Pass,0.2069662698412699,0.06946626984126983,0.7235674603174602,0.0,Success,0.033805555555555554,0.9661944444444444
FFF,2014B,560168,F,Yorkshire Region,Lower Than A Level,1,150,Y,5.0,True,False,False,0.0,0.4166666666666667,0.0,0.0,51.81525768168428,2.937657910725778,0,Fail,Fail,0.0072499999999999995,0.9450119047619048,0.04345238095238095,0.004285714285714285,AtRisk,0.9863333333333333,0.013666666666666667
DDD,2014B,629822,M,East Anglian Region,Lower Than A Level,0,60,Y,85.0,True,False,False,0.0,0.6666666666666666,1.0,40.0,113.0191257380569,1.231694511540526,0,Pass,Pass,0.043873917748917746,0.4541756854256856,0.5019503968253968,0.0,Success,0.31913095238095235,0.6808690476190474
AAA,2013J,376581,F,South Region,A Level or Equivalent,0,60,N,85.0,False,True,False,21.5,1.0,0.0,0.0,128.87981156098803,4.235708409237821,0,Pass,Pass,0.19670833333333335,0.028440476190476193,0.7748511904761906,0.0,Success,0.011666666666666665,0.9883333333333333
CCC,2014B,564444,M,London Region,Lower Than A Level,0,60,N,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.006,0.0,0.9940000000000001,AtRisk,1.0,0.0
DDD,2014J,270502,M,East Midlands Region,A Level or Equivalent,0,120,N,35.0,True,False,False,0.0,1.0,1.0,47.0,133.18086419753087,2.138038667598416,0,Pass,Pass,0.03142261904761905,0.17886309523809524,0.7897142857142857,0.0,Success,0.143,0.857
DDD,2013J,595659,M,Yorkshire Region,A Level or Equivalent,0,90,N,5.0,True,False,False,0.0,0.8333333333333334,1.0,76.0,86.90516241584353,2.983451275246941,0,Pass,Pass,0.03034848484848485,0.13036309523809528,0.8392884199134201,0.0,Success,0.037214285714285714,0.9627857142857142
BBB,2013J,598351,F,East Anglian Region,Lower Than A Level,0,120,N,55.0,True,False,False,0.0,0.7272727272727273,0.0,0.0,164.83784722222222,1.7847048611111114,0,Pass,Pass,0.019166666666666665,0.342642857142857,0.6381904761904762,0.0,Success,0.16618650793650797,0.833813492063492
FFF,2013J,571702,M,North Western Region,Lower Than A Level,0,90,N,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
FFF,2014J,682982,M,East Midlands Region,A Level or Equivalent,0,120,N,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
FFF,2014B,442753,M,North Western Region,A Level or Equivalent,2,210,N,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.003916666666666666,0.0,0.9960833333333333,AtRisk,1.0,0.0
GGG,2013J,579201,F,Yorkshire Region,A Level or Equivalent,0,30,N,15.0,False,True,False,0.0,1.0,0.0,0.0,135.44485781809848,2.112225402742644,0,Pass,Pass,0.23393650793650797,0.04736309523809524,0.7187003968253967,0.0,Success,0.07547222222222222,0.9245277777777777
BBB,2014B,487002,F,South East Region,A Level or Equivalent,0,180,N,25.0,True,False,False,0.0,0.9090909090909091,0.0,0.0,87.03488939132514,1.8687772689664135,0,Distinction,Pass,0.21006349206349198,0.04401190476190476,0.7459246031746031,0.0,Success,0.013999999999999999,0.986
FFF,2013B,550377,M,Ireland,Lower Than A Level,0,60,N,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
DDD,2014B,443861,M,South Region,Lower Than A Level,0,60,N,95.0,True,False,False,0.0,1.0,1.0,87.0,86.81046374649718,1.6601642057681814,0,Pass,Pass,0.38008928571428574,0.00375,0.6161607142857141,0.0,Success,0.012,0.988
DDD,2014B,552255,M,North Western Region,A Level or Equivalent,1,90,N,25.0,True,False,False,0.0,0.8333333333333334,1.0,38.0,89.22615028136379,1.6595663687520688,0,Pass,Fail,0.029303571428571425,0.566517857142857,0.40417857142857144,0.0,Success,0.2576071428571428,0.742392857142857
BBB,2014B,484351,F,West Midlands Region,Lower Than A Level,0,120,N,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0025,0.0,0.9975,AtRisk,1.0,0.0
CCC,2014J,638254,F,Scotland,A Level or Equivalent,0,120,N,45.0,True,False,False,0.0,0.625,1.0,90.0,108.94332177089026,2.8582251282593747,0,Pass,Distinction,0.5891904761904762,0.016083333333333335,0.3947261904761904,0.0,Success,0.03277777777777778,0.9672222222222221
GGG,2014B,618088,F,London Region,A Level or Equivalent,0,30,N,75.0,False,True,False,0.0,1.0,0.0,0.0,127.55591607013176,3.3017870111007364,0,Distinction,Pass,0.2679801587301587,0.034166666666666665,0.6978531746031744,0.0,Success,0.03970238095238095,0.960297619047619
BBB,2014J,503159,F,South East Region,Lower Than A Level,0,60,N,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.00125,0.0,0.99875,AtRisk,1.0,0.0
DDD,2014J,504251,F,Scotland,A Level or Equivalent,0,60,N,55.0,True,False,False,0.0,0.8333333333333334,1.0,53.0,84.19668127011877,1.7418283105783106,0,Pass,Pass,0.016746031746031745,0.07253373015873016,0.9107202380952378,0.0,Success,0.022023809523809522,0.9779761904761906
EEE,2013J,594976,M,Scotland,HE Qualification,0,30,N,15.0,True,False,False,0.0,1.0,0.0,0.0,103.38994645346253,5.215907931597912,0,Pass,Pass,0.2090654761904762,0.03513492063492064,0.7557996031746032,0.0,Success,0.013583333333333331,0.9864166666666666
FFF,2013B,334224,M,North Western Region,Lower Than A Level,0,60,Y,5.0,True,False,False,0.0,0.75,0.0,0.0,92.30955571968806,3.1886695202234843,0,Fail,Fail,0.03229761904761905,0.5715238095238095,0.39617857142857155,0.0,AtRisk,0.7699087301587302,0.2300912698412698
DDD,2014J,695584,M,London Region,Lower Than A Level,0,120,N,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
BBB,2014B,558084,F,Wales,Lower Than A Level,1,120,N,25.0,True,False,False,0.0,1.0,0.0,0.0,88.38697170674791,2.191118773582709,0,Pass,Pass,0.11658928571428571,0.05287500000000001,0.8305357142857143,0.0,Success,0.0365,0.9634999999999999
EEE,2014J,649755,M,South West Region,Lower Than A Level,0,60,N,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0022222222222222222,0.0,0.9977777777777778,AtRisk,1.0,0.0
FFF,2014B,617382,M,Scotland,Lower Than A Level,0,60,N,15.0,True,False,False,0.0,1.0,0.0,0.0,102.90308568599303,3.9953312382924855,0,Pass,Pass,0.08655357142857144,0.10619047619047618,0.8072559523809523,0.0,Success,0.021904761904761903,0.9780952380952381
DDD,2013B,501960,F,South Region,A Level or Equivalent,0,60,N,35.0,True,False,False,0.0,1.0,1.0,76.0,102.06505173666271,1.421473304035695,0,Pass,Pass,0.06625,0.01338095238095238,0.9203690476190474,0.0,Success,0.006428571428571428,0.9935714285714287
DDD,2014J,622555,M,Yorkshire Region,Lower Than A Level,0,60,N,25.0,True,False,False,0.0,1.0,1.0,82.0,105.68019442158787,1.7771657488870605,0,Distinction,Pass,0.054309523809523814,0.016124999999999997,0.9295654761904762,0.0,Success,0.004,0.996
BBB,2014J,630773,F,Wales,Lower Than A Level,0,60,N,45.0,True,False,False,0.0,0.2,0.0,0.0,18.03186274509804,1.7083333333333335,0,Fail,Fail,0.0021428571428571425,0.9978571428571429,0.0,0.0,AtRisk,1.0,0.0
DDD,2014B,1903131,M,East Anglian Region,Lower Than A Level,1,120,N,45.0,False,True,False,0.0,0.6337579617834395,0.554140127388535,38.28768577494692,113.01666666666667,1.8395833333333333,0,Fail,Fail,0.00801984126984127,0.6744543650793651,0.31752579365079364,0.0,AtRisk,0.8511190476190477,0.14888095238095236
EEE,2013J,610143,M,South Region,A Level or Equivalent,0,30,N,45.0,True,False,False,0.0,0.8558041112454655,0.0,0.0,28.75387205387205,2.5444444444444443,0,Fail,Fail,0.019726190476190474,0.8770892857142856,0.10318452380952381,0.0,AtRisk,0.9541785714285713,0.04582142857142858
CCC,2014B,490665,M,Scotland,HE Qualification,0,120,Y,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0025,0.0,0.9975,AtRisk,1.0,0.0
GGG,2014J,681876,F,South West Region,A Level or Equivalent,0,30,N,85.0,True,False,False,0.0,1.0,0.0,0.0,122.5904761904762,3.667142857142857,0,Pass,Pass,0.43134451659451645,0.011297619047619048,0.5573578643578645,0.0,Success,0.003333333333333333,0.9966666666666667
FFF,2013B,271168,M,North Region,A Level or Equivalent,1,210,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Fail,Fail,0.0,0.7585,0.01,0.23149999999999998,AtRisk,1.0,0.0
CCC,2014B,626501,M,East Anglian Region,HE Qualification,0,30,N,65.0,False,True,False,0.0,0.5,1.0,84.0,66.44974923334607,3.1079166405253362,0,Pass,Pass,0.17150396825396824,0.14644444444444443,0.6820515873015871,0.0,Success,0.10297619047619047,0.8970238095238094
DDD,2014B,629699,M,South West Region,A Level or Equivalent,0,60,N,75.0,True,False,False,0.0,0.6666666666666666,1.0,33.0,92.33331749757807,2.208672963708175,0,Fail,Fail,0.013369047619047619,0.6919107142857144,0.2947202380952381,0.0,AtRisk,0.7807698412698413,0.21923015873015875
FFF,2014B,612248,M,Scotland,HE Qualification,0,90,N,35.0,False,True,False,0.0,1.0,0.0,0.0,84.07012441901354,2.9574109243316316,0,Pass,Pass,0.298850468975469,0.03708333333333333,0.6640661976911976,0.0,Success,0.04,0.9600000000000002
EEE,2014B,616927,M,North Region,A Level or Equivalent,0,30,N,75.0,True,False,False,0.0,0.5,0.0,0.0,35.82495318364466,3.3969464191432976,0,Fail,Fail,0.001,0.977047619047619,0.021952380952380956,0.0,AtRisk,0.99,0.01
DDD,2013B,2501768,F,East Midlands Region,Lower Than A Level,1,120,N,15.0,False,True,False,0.0,1.0,1.0,42.0,83.7616524541773,1.836142900148757,0,Pass,Pass,0.04616666666666667,0.18233712121212117,0.7714962121212122,0.0,Success,0.12209126984126983,0.8779087301587302
FFF,2014B,626692,M,East Anglian Region,Lower Than A Level,0,60,N,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
BBB,2014B,631384,F,East Midlands Region,No Formal quals,0,60,N,25.0,True,False,False,0.0,1.0,0.0,0.0,130.89808285812484,1.9999996492926233,0,Pass,Pass,0.18422619047619052,0.12925595238095236,0.6865178571428572,0.0,Success,0.04520238095238096,0.9547976190476191
CCC,2014J,608422,M,North Region,A Level or Equivalent,0,60,N,47.115494568324756,False,True,False,0.0,0.5,1.0,56.0,63.30090346907994,1.8808768225238812,0,Pass,Pass,0.09046428571428572,0.15562229437229436,0.7539134199134199,0.0,Success,0.042833333333333334,0.9571666666666665
BBB,2013J,577648,F,North Western Region,Lower Than A Level,0,120,N,55.0,False,True,False,0.0,1.0,0.0,0.0,65.99320301669925,1.551325161193582,0,Fail,Pass,0.1613174603174603,0.25388690476190473,0.5847956349206351,0.0,AtRisk,0.6440039682539684,0.3559960317460317
CCC,2014B,2289032,M,South Region,A Level or Equivalent,0,60,N,85.0,False,True,False,0.0,0.25,0.0,0.0,39.04541903409091,1.8471235795454546,0,Fail,Fail,0.006,0.9884999999999999,0.0055000000000000005,0.0,AtRisk,0.993,0.006999999999999999
BBB,2014B,627528,F,London Region,A Level or Equivalent,0,60,N,5.0,True,False,False,0.0,0.7404752923425123,0.0,0.0,4.0,2.0,0,Fail,Fail,0.00625,0.9442380952380952,0.04951190476190476,0.0,AtRisk,0.9683928571428573,0.031607142857142854
EEE,2013J,590744,F,Scotland,HE Qualification,0,60,N,15.0,True,False,False,0.0,1.0,0.0,0.0,77.04841620582036,4.6138772266173795,0,Pass,Pass,0.13191865079365078,0.11342261904761902,0.7546587301587304,0.0,Success,0.06969047619047619,0.9303095238095236
FFF,2014J,582141,M,West Midlands Region,A Level or Equivalent,0,90,N,65.0,True,False,False,0.0,0.7190721649484536,0.0,0.0,0.5,1.8333333333333335,0,Fail,Fail,0.0008333333333333333,0.9883333333333333,0.010833333333333332,0.0,AtRisk,0.9940000000000001,0.006000000000000001
DDD,2014B,618696,M,South West Region,A Level or Equivalent,0,60,N,55.0,True,False,False,0.0,0.3333333333333333,0.0,0.0,34.94808429118774,2.0297836375929683,0,Fail,Fail,0.0,1.0,0.0,0.0,AtRisk,0.9933333333333333,0.006666666666666666
BBB,2014J,411150,F,Yorkshire Region,Lower Than A Level,0,60,N,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.003333333333333333,0.0,0.9966666666666666,AtRisk,1.0,0.0
GGG,2014B,630099,F,East Anglian Region,Lower Than A Level,0,30,N,75.0,False,True,False,0.0,1.0,0.0,0.0,144.23528554974587,2.933205547974784,0,Pass,Pass,0.19954365079365072,0.011714285714285712,0.7887420634920634,0.0,Success,0.030833333333333334,0.9691666666666667
EEE,2013J,592609,M,Scotland,A Level or Equivalent,0,60,N,75.0,True,False,False,0.0,1.0,0.0,0.0,105.11867508046929,4.710982402634108,0,Distinction,Pass,0.30482936507936503,0.011345238095238096,0.6838253968253969,0.0,Success,0.0,1.0
BBB,2014B,620573,F,North Region,A Level or Equivalent,0,60,N,85.0,True,False,False,0.0,1.0,0.0,0.0,122.53065476190477,1.3995973389355743,0,Pass,Pass,0.30505753968253957,0.09295833333333331,0.601984126984127,0.0,Success,0.08285714285714285,0.9171428571428573
BBB,2013B,2418877,F,Ireland,Lower Than A Level,1,60,Y,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.045202380952380945,0.0,0.9547976190476191,AtRisk,1.0,0.0
FFF,2013B,540549,M,North Western Region,Lower Than A Level,0,120,N,35.0,True,False,False,0.0,1.0,0.0,0.0,92.52763376329553,4.5744358865116785,0,Pass,Pass,0.048791666666666664,0.13644047619047617,0.8147678571428572,0.0,Success,0.0445952380952381,0.955404761904762
CCC,2014J,654504,M,Scotland,A Level or Equivalent,0,120,N,65.0,True,False,False,0.0,0.75,1.0,44.0,79.37126862695044,3.1139094525458164,0,Pass,Pass,0.03684523809523809,0.10066666666666668,0.8624880952380952,0.0,Success,0.07980555555555556,0.9201944444444443
CCC,2014J,528290,F,West Midlands Region,A Level or Equivalent,0,30,N,75.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0029166666666666664,0.0,0.9970833333333334,AtRisk,1.0,0.0
CCC,2014J,620782,M,West Midlands Region,A Level or Equivalent,0,150,N,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0,0.0,1.0,AtRisk,1.0,0.0
BBB,2013J,53360,F,North Western Region,Lower Than A Level,1,120,N,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.012206349206349205,0.0,0.9877936507936508,AtRisk,1.0,0.0
FFF,2013B,296911,M,South Region,Lower Than A Level,1,70,Y,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.002,0.0,0.998,AtRisk,1.0,0.0
FFF,2013J,529211,M,Scotland,A Level or Equivalent,1,60,N,75.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,90.61142533936652,3.2178544494720964,0,Fail,Fail,0.014750000000000001,0.8036071428571429,0.1816428571428572,0.0,AtRisk,0.8959285714285714,0.10407142857142856
BBB,2014B,446755,F,South West Region,HE Qualification,0,60,N,35.0,False,True,False,0.0,1.0,0.0,0.0,103.31101333854457,1.7504892606624691,0,Distinction,Pass,0.3289424603174604,0.012726190476190476,0.6583313492063492,0.0,Success,0.01225,0.98775
BBB,2013B,546407,F,Scotland,Lower Than A Level,0,60,N,5.0,False,True,False,0.0,0.9090909090909091,0.0,0.0,112.42938946693309,1.8852504400809136,0,Pass,Pass,0.04849603174603174,0.17375198412698414,0.7777519841269843,0.0,Success,0.14157828282828286,0.8584217171717171
CCC,2014J,535161,M,West Midlands Region,Lower Than A Level,0,60,N,85.0,True,False,False,0.0,1.0,1.0,28.0,128.77094281785637,2.5688086544005504,0,Fail,Fail,0.040125,0.6516666666666666,0.3082083333333333,0.0,AtRisk,0.8208333333333334,0.17916666666666664
FFF,2014B,608173,M,Wales,Lower Than A Level,0,75,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.016678571428571428,0.0,0.9833214285714286,AtRisk,1.0,0.0
FFF,2013B,547128,M,Wales,A Level or Equivalent,0,120,Y,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0018333333333333335,0.0,0.9981666666666666,AtRisk,1.0,0.0
FFF,2014B,611855,M,South West Region,Lower Than A Level,0,60,N,35.0,True,False,False,0.0,0.6897457158651188,0.0,0.0,2.931474567099567,2.0848538961038963,0,Fail,Fail,0.0,0.9899999999999999,0.009999999999999998,0.0,AtRisk,0.99,0.01
FFF,2013B,524609,M,West Midlands Region,Lower Than A Level,1,120,N,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0021428571428571425,0.0,0.9978571428571428,AtRisk,1.0,0.0
AAA,2014J,148993,F,North Western Region,A Level or Equivalent,1,60,Y,35.0,False,True,False,0.0,1.0,0.0,0.0,108.88242464050099,2.959695356006184,0,Pass,Pass,0.17151190476190475,0.11753571428571431,0.7059523809523808,0.005,Success,0.024416666666666663,0.9755833333333334
FFF,2013J,2237223,F,London Region,HE Qualification,0,60,N,15.0,False,True,False,0.0,0.16666666666666666,0.0,0.0,31.362154195011335,3.118503401360544,0,Fail,Fail,0.015,0.9665277777777778,0.01847222222222222,0.0,AtRisk,0.9966666666666666,0.003333333333333333
FFF,2013B,555653,M,North Western Region,Lower Than A Level,0,180,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.0034999999999999996,0.0,0.9964999999999999,AtRisk,1.0,0.0
DDD,2014B,116763,F,Yorkshire Region,Lower Than A Level,1,120,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.001,0.0,0.9990000000000001,AtRisk,1.0,0.0
DDD,2014B,309756,M,London Region,No Formal quals,2,150,N,25.0,False,True,False,0.0,0.5,0.0,0.0,91.50447229739353,2.208129831285365,0,Fail,Fail,0.005416666666666666,0.8546011904761905,0.13498214285714286,0.005,AtRisk,0.8770833333333334,0.12291666666666666
GGG,2014J,648498,F,East Anglian Region,Lower Than A Level,0,30,N,75.0,True,False,False,0.0,0.7777777777777778,0.0,0.0,137.20707726616817,2.607798766889676,0,Distinction,Pass,0.2287261904761905,0.0787440476190476,0.6925297619047619,0.0,Success,0.023369047619047616,0.9766309523809522
DDD,2014J,597779,F,Scotland,A Level or Equivalent,0,60,N,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.013680555555555555,0.0,0.9863194444444444,AtRisk,1.0,0.0
BBB,2014B,299027,F,Wales,Lower Than A Level,0,120,N,65.0,False,True,False,0.0,0.7404752923425123,0.0,0.0,10.696969696969697,1.303030303030303,0,Fail,Fail,0.00875,0.940189393939394,0.051060606060606056,0.0,AtRisk,0.985,0.015
FFF,2013B,553325,M,Wales,Lower Than A Level,0,60,N,55.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,121.47911675321654,3.633657183769085,0,Fail,Pass,0.03280555555555555,0.139510101010101,0.8276843434343434,0.0,AtRisk,0.45350072150072157,0.5464992784992784
EEE,2014J,690298,M,North Western Region,A Level or Equivalent,0,120,N,5.0,True,False,False,0.0,0.8505347593582888,0.0,0.0,16.909523809523808,4.104978354978355,0,Fail,Fail,0.012083333333333333,0.8544186507936508,0.13349801587301585,0.0,AtRisk,0.9288333333333334,0.07116666666666666
BBB,2014J,694341,F,Ireland,Lower Than A Level,0,60,N,65.0,False,True,False,0.0,0.8,0.0,0.0,125.52318768225746,3.2391853904063206,0,Pass,Pass,0.13507936507936505,0.14667261904761902,0.7182480158730159,0.0,Success,0.13170238095238096,0.868297619047619
BBB,2013B,540787,F,South Region,A Level or Equivalent,0,120,N,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,Withdrawn,Withdrawn,0.0,0.00125,0.0,0.99875,AtRisk,0.995,0.005
FFF,2013B,528351,M,North Western Region,A Level or Equivalent,1,120,N,45.0,True,False,False,0.0,1.0,0.0,0.0,87.00377919902135,3.83444857996427,0,Distinction,Pass,0.12687698412698414,0.08655555555555555,0.78656746031746,0.0,Success,0.07536904761904763,0.9246309523809524
